2,1000,6.15391044617,0.0433186634677,6.203881073,0.00196866252315,6.3,0.0128
3,1000,6.49133961995,0.363234673702,6.45217412313,0.18593264749,6.43333333333,0.0597333333333
4,1000,6.43242752075,0.256038990865,6.40703022003,0.132106986274,6.38,0.0512
5,1000,6.32751681519,0.247060523861,6.24841067505,0.224881039959,6.38,0.0384
6,1000,6.22619379679,0.259246543425,6.07375277201,0.362937130523,5.98,0.18432
7,1000,5.98652961731,0.618111218682,5.82180744716,0.746782735774,5.56857142857,0.0377142857143
8,1000,5.97943491936,0.530212293925,5.8489071846,0.645974653961,5.565,0.0324285714286
9,1000,5.95552618239,0.469080406516,5.83062854343,0.568234800723,5.55333333333,0.0296
10,1000,5.96560507965,0.417976203049,5.84639712524,0.507584082367,5.536,0.0293155555556
11,1000,5.98325667641,0.379605950295,5.89435116855,0.482121167089,5.56909090909,0.0384290909091
12,1000,5.99665693283,0.347251120914,5.92058853149,0.446552760655,5.55666666667,0.0367878787879
13,1000,6.0179631688,0.324214951492,5.96485950177,0.434818975114,5.57384615385,0.037558974359
14,1000,6.01922529493,0.299297641312,5.95268811907,0.403445357438,5.57142857143,0.0347516483516
15,1000,6.00023132833,0.283330799871,5.9324292806,0.38078413995,5.572,0.0322742857143
16,1000,6.06487092018,0.331294509238,5.99770411491,0.423571394537,5.5975,2.29642
17,1000,5.9942362258,0.395406023263,5.92314687392,0.49159747951,5.61647058824,2.15901176471
18,1000,6.00212230682,0.373266270354,5.95507214864,0.4810259977,5.64888888889,2.05092810458
19,1000,6.02257106982,0.360474141586,5.96716630635,0.457081435522,5.67578947368,1.95073684211
20,1000,6.0372686348,0.34582218667,5.9846346817,0.439127400615,5.69,1.85210526316
21,1000,6.0319162169,0.329132693262,5.98703494117,0.41729201674,5.69142857143,1.75954285714
22,1000,6.03869074388,0.314469380617,5.98809251265,0.397445574388,5.71090909091,1.6841038961
23,1000,6.01731480142,0.310684728928,5.97702886167,0.382195167042,5.70086956522,1.60987193676
24,1000,6.05604500771,0.333177390323,6.02437338511,0.419374079469,5.72,1.54866086957
25,1000,6.01722475281,0.356970303818,5.99773308105,0.419642804497,5.556,0.0428
26,1000,6.03182665898,0.348235098928,6.00944170438,0.406421480683,5.55538461538,0.0410978461538
27,1000,6.02208894518,0.337401664171,6.00053306297,0.392932710352,5.55481481481,0.0395259259259
28,1000,6.0427722059,0.336883629912,6.02602667672,0.396577528586,5.58428571429,0.062380952381
29,1000,6.01243961729,0.351533983722,5.98900886273,0.422153283464,5.39172413793,1.13547192118
